sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
219316,hold,227965,276798,495237
219376,hold,246477,280839,472684
219436,long,427615,380068,192317
219496,hold,324902,286378,388720
219556,hold,313302,288019,398679
219616,hold,326414,297590,375997
219676,hold,262752,271825,465422
219736,long,423067,348711,228222
219796,long,373611,311972,314417
219856,hold,297867,252216,449917
219916,hold,285814,258415,455771
219976,hold,279343,286497,434160
220036,hold,268230,246028,485742
220096,hold,268743,343849,387408
220156,hold,263966,266878,469156
220216,hold,330945,337273,331782
220276,hold,280276,276990,442734
220336,short,269416,360723,369861
220396,hold,292511,259389,448100
220456,hold,255512,249245,495244
220516,long,380914,288662,330425
220576,hold,284323,284020,431657
220636,hold,217235,233829,548936
220696,hold,223425,232930,543645
220756,hold,218383,225951,555666
220816,hold,264227,268494,467280
220876,hold,210261,231124,558614
220936,hold,229081,260681,510238
220996,hold,210155,242978,546867
221056,hold,239737,284327,475935
221116,hold,233952,242994,523054
221176,long,393684,279542,326774
221236,hold,322037,313343,364619
221296,hold,301979,267175,430845
221356,hold,303473,266716,429811
221416,hold,296277,281741,421982
221476,hold,243951,254786,501263
221536,hold,271072,248955,479973
221596,hold,340045,286230,373726
221656,hold,281886,262131,455983
221716,hold,265370,288094,446535
221776,hold,265976,263867,470157
221836,hold,277795,290048,432157
221896,hold,246161,248464,505376
221956,hold,255426,254109,490465
222016,hold,222319,226138,551542
222076,hold,228790,239675,531536
222136,hold,246777,270995,482228
222196,hold,217385,236869,545746
222256,hold,236838,266081,497081
222316,hold,228121,247321,524558
222376,hold,232205,274718,493077
222436,hold,232677,228457,538867
222496,hold,294218,269878,435904
222556,hold,273596,262548,463856
222616,long,409833,327856,262312
222676,hold,268210,293871,437920
222736,hold,274822,268127,457051
222796,hold,268587,273653,457760
222856,hold,271930,243852,484218
222916,hold,252546,249790,497664
222976,hold,309763,302325,387912
223036,hold,298903,289195,411902
223096,hold,264783,264403,470815
223156,hold,255358,232389,512254
223216,hold,215298,226416,558286
223276,hold,256217,284699,459085
223336,hold,265368,260224,474408
223396,hold,270045,258175,471780
223456,hold,222603,241044,536353
223516,hold,214540,226750,558710
223576,hold,262991,255480,481529
223636,hold,260470,258406,481124
223696,hold,243649,244563,511788
223756,hold,199387,225584,575029
223816,hold,217974,235111,546915
223876,hold,254181,239939,505880
223936,hold,247819,333427,418754
223996,hold,292440,334943,372617
224056,long,528001,353549,118450
224116,long,394201,278535,327264
224176,hold,336745,335828,327427
224236,long,435432,276419,288149
224296,short,370117,434116,195767
224356,short,405994,441794,152213
224416,long,513907,405152,80941
224476,long,660893,219878,119229
224536,long,445126,313736,241138
224596,hold,277694,288188,434118
224656,hold,328553,357989,313458
224716,hold,251233,245407,503360
224776,hold,324840,310400,364761
224836,hold,251401,274668,473931
224896,hold,231313,261931,506755
224956,hold,228686,245661,525653
225016,hold,249432,303827,446742
225076,hold,249147,243678,507174
225136,hold,246237,257732,496032
225196,hold,250681,273058,476261
225256,hold,261508,270863,467629
225316,hold,234047,250361,515592
225376,hold,283132,321599,395269
225436,long,360652,270396,368952
225496,hold,328020,323792,348188
225556,short,359940,490014,150045
225616,hold,333902,265068,401030
225676,hold,348410,287998,363592
225736,hold,275149,252324,472527
225796,hold,282212,260164,457624
225856,hold,275196,250449,474355
225916,hold,283651,262179,454170
225976,hold,228381,226238,545380
226036,hold,251764,266614,481622
226096,hold,243039,283396,473565
226156,hold,257205,275762,467033
226216,hold,240859,233739,525402
226276,hold,233538,271985,494477
226336,hold,219139,227878,552983
226396,hold,220716,259606,519678
226456,hold,231839,247377,520783
226516,hold,288317,276240,435443
226576,hold,229753,227704,542543
226636,hold,220564,230406,549030
226696,hold,222625,245931,531444
226756,hold,243801,238236,517964
226816,hold,226551,259955,513494
226876,hold,258510,263676,477814
226936,hold,261834,245338,492828
226996,hold,285795,279220,434985
227056,hold,211178,236568,552254
227116,hold,220541,224509,554950
227176,hold,252457,262973,484570
227236,hold,235884,232548,531568
227296,hold,227479,260754,511768
227356,hold,208305,222930,568764
227416,hold,225793,230343,543863
227476,hold,206975,221803,571222
227536,hold,237364,238851,523786
227596,hold,217594,243087,539319
227656,hold,227707,230177,542115
227716,hold,206635,217899,575466
227776,hold,207545,232197,560258
227836,hold,195712,219279,585009
227896,hold,217800,247308,534892
227956,hold,218943,240680,540377
228016,hold,196485,220270,583245
228076,hold,225730,253481,520789
228136,hold,277108,275729,447163
228196,hold,211514,236640,551846
228256,hold,248827,262150,489023
228316,hold,240495,238684,520821
228376,hold,257664,245324,497013
228436,hold,259426,325685,414890
228496,hold,216922,277059,506019
228556,hold,252264,247881,499855
228616,hold,235819,241142,523038
228676,hold,184520,216033,599447
228736,hold,197216,218222,584562
228796,hold,228077,256768,515155
228856,hold,281838,272882,445281
228916,hold,329421,295250,375329
228976,hold,285112,283644,431244
229036,hold,334158,306750,359092
229096,hold,258027,259950,482023
229156,hold,245840,242855,511305
229216,hold,213586,239125,547289
229276,hold,239510,241522,518967
229336,hold,226412,232226,541361
229396,hold,237040,271252,491708
229456,hold,200428,222520,577052
229516,hold,228726,255851,515424
229576,short,301296,597952,100752
229636,hold,287516,305762,406722
229696,hold,275743,257357,466900
229756,hold,246600,247429,505971
229816,long,398371,325781,275848
229876,short,339050,386376,274574
229936,hold,275336,277321,447343
229996,short,329729,368509,301762
230056,hold,281425,290935,427640
230116,hold,246495,251901,501604
230176,hold,260148,244046,495806
230236,short,285995,393665,320340
230296,long,573014,292990,133995
230356,hold,296904,269864,433232
230416,hold,293874,277057,429069
230476,hold,278428,265197,456375
230536,hold,325590,289721,384689
230596,hold,269885,248649,481466
230656,hold,230591,241422,527986
230716,hold,231415,255260,513325
230776,hold,283386,256615,459999
230836,hold,270858,295052,434090
230896,hold,262138,244302,493560
230956,hold,278756,250328,470916
231016,hold,258384,282760,458856
231076,hold,264984,281310,453706
231136,hold,288779,273487,437734
231196,hold,246825,279441,473734
231256,long,407121,321941,270938
231316,long,376267,370607,253126
231376,long,369529,274264,356207
231436,hold,301102,265384,433514
231496,hold,293923,253413,452664
231556,hold,262855,300649,436496
231616,long,396070,291415,312514
231676,short,383312,485168,131521
231736,hold,272076,274031,453893
231796,hold,304493,265926,429581
231856,hold,289182,301469,409349
231916,hold,327413,312670,359917
231976,hold,245815,244131,510054
232036,hold,231678,249979,518344
232096,hold,248408,240141,511451
232156,hold,223423,242987,533590
232216,hold,208815,227349,563836
232276,hold,246155,268709,485136
232336,hold,238527,239655,521818
232396,hold,258253,248698,493049
232456,hold,243443,246352,510205
232516,hold,229657,251815,518528
232576,hold,285331,298074,416595
232636,long,384342,274655,341004
232696,long,384668,325969,289362
232756,long,366729,288741,344529
232816,hold,316210,303165,380625
232876,hold,274157,266531,459311
232936,long,396013,394802,209186
232996,hold,333958,280133,385909
233056,hold,293170,276457,430373
233116,hold,295074,355649,349276
233176,hold,358065,265118,376817
233236,hold,274269,233007,492725
233296,hold,232343,246518,521138
233356,hold,266156,255314,478530
233416,hold,293735,282470,423795
233476,hold,248338,237834,513828
233536,hold,342134,239708,418158
233596,hold,268053,246299,485648
233656,hold,239564,248645,511791
233716,hold,255623,265009,479369
233776,hold,297189,284728,418082
233836,hold,238349,239457,522194
233896,hold,245880,250762,503357
233956,hold,306582,312907,380511
234016,hold,277731,265251,457019
234076,hold,276827,261842,461331
234136,hold,354876,344111,301013
234196,hold,299338,285368,415293
234256,long,369081,293207,337713
234316,hold,249927,265692,484382
234376,hold,302355,271954,425690
234436,long,374971,281916,343113
234496,long,447622,354684,197694
234556,long,428112,254657,317231
234616,long,408863,361692,229444
234676,hold,345482,269139,385379
234736,long,508026,445430,46544
234796,long,619224,343252,37525
234856,long,463037,365120,171843
234916,long,401484,327980,270537
234976,long,423739,322869,253392
235036,hold,289419,266092,444489
235096,hold,317674,265312,417014
235156,long,370056,296413,333531
235216,short,283408,410551,306041
235276,long,404018,301051,294931
235336,hold,358480,319621,321899
235396,hold,292654,265549,441797
235456,hold,290567,296693,412740
235516,hold,302130,254907,442963
235576,long,456853,362679,180468
235636,short,354153,452810,193037
235696,short,335926,380197,283876
235756,long,391363,315127,293510
235816,long,399846,317223,282931
235876,hold,348730,284133,367137
235936,long,392265,330230,277505
235996,hold,340138,296616,363247
236056,hold,286034,264277,449689
236116,hold,237505,240505,521990
236176,hold,237251,243005,519745
236236,hold,350752,244799,404449
236296,hold,261017,270677,468306
236356,hold,234816,235661,529523
236416,hold,233748,248943,517309
236476,hold,206617,219780,573602
236536,hold,214213,228132,557655
236596,hold,245479,258186,496335
236656,hold,237141,238041,524818
236716,hold,234570,257788,507641
236776,hold,242571,260766,496663
236836,hold,208709,222787,568503
236896,hold,224783,244128,531089
236956,hold,228462,230181,541358
237016,hold,259326,273304,467371
237076,hold,213415,230810,555774
237136,hold,286043,264143,449814
237196,hold,276337,250187,473476
237256,hold,242139,274125,483737
237316,hold,307123,288806,404070
237376,hold,352864,298110,349026
237436,hold,241992,276004,482004
237496,hold,288636,255743,455621
237556,hold,220884,223762,555354
237616,hold,212596,228353,559051
237676,hold,257194,277030,465776
237736,hold,226509,240218,533273
237796,hold,200693,218217,581090
237856,hold,190503,218786,590711
237916,hold,186253,215287,598460
237976,hold,241214,255781,503005
238036,hold,296958,283058,419984
238096,hold,240110,232025,527865
238156,hold,246997,257047,495956
238216,hold,230536,258595,510868
238276,hold,218416,228018,553566
238336,hold,216046,228009,555946
238396,hold,241573,290846,467581
238456,hold,285869,249803,464328
238516,hold,251991,251929,496081
238576,hold,259181,269311,471507
238636,hold,239731,235237,525032
238696,hold,244339,249474,506187
238756,hold,204464,221697,573839
238816,hold,323663,274947,401390
238876,hold,350278,272210,377513
238936,hold,332670,358304,309025
238996,hold,276113,257584,466303
239056,hold,249681,268063,482256
239116,long,433794,343305,222901
239176,hold,265203,296843,437954
239236,hold,266788,254294,478918
239296,hold,241665,279317,479018
239356,hold,277401,253356,469243
239416,hold,231705,246384,521911
239476,hold,244779,246919,508302
239536,hold,320002,297847,382151
239596,hold,246522,241149,512328
239656,hold,228898,251235,519867
239716,hold,236008,226589,537402
239776,hold,253797,242980,503224
239836,hold,263876,255976,480147
239896,long,438212,358944,202844
239956,hold,335244,318809,345947
240016,hold,314011,294985,391005
240076,hold,305316,279375,415309
240136,hold,283751,278626,437623
240196,hold,261822,306388,431790
240256,long,399296,349090,251614
240316,hold,262272,245564,492163
240376,hold,296517,316892,386591
240436,long,493458,260326,246216
240496,long,528393,349071,122536
240556,long,393892,333203,272904
240616,hold,308647,275069,416284
240676,hold,312003,320027,367970
240736,hold,306201,305350,388449
240796,hold,273563,256199,470238
240856,hold,275131,259038,465831
240916,hold,256938,234766,508296
240976,hold,275470,290034,434495
241036,hold,299213,269021,431766
241096,hold,278157,263713,458130
241156,hold,298782,278429,422789
241216,hold,279717,316602,403681
241276,hold,289284,277546,433171
241336,long,378952,343814,277233
241396,long,488480,396427,115094
241456,long,387201,336733,276066
241516,long,447953,313365,238681
241576,hold,318927,307887,373187
241636,short,298177,388843,312980
241696,hold,340647,282476,376877
241756,hold,355258,270483,374259
241816,hold,341412,287789,370799
241876,hold,266267,241490,492244
241936,hold,225639,246199,528161
241996,hold,256412,256523,487065
242056,hold,338509,343023,318468
242116,hold,262779,258835,478386
242176,hold,232846,253002,514152
242236,hold,230901,242873,526226
242296,hold,241163,245008,513828
242356,hold,310879,263089,426033
242416,hold,230375,277661,491963
242476,hold,267046,259821,473133
242536,hold,310900,307630,381470
242596,hold,313608,277715,408677
242656,hold,283295,316766,399940
242716,hold,327530,303777,368693
242776,short,406691,493729,99580
242836,long,476768,366928,156304
242896,long,371834,342431,285735
242956,hold,348185,279306,372509
243016,long,532626,366381,100993
243076,long,485541,466191,48268
243136,long,374079,266463,359458
243196,hold,299436,281841,418724
243256,hold,308317,297073,394610
243316,hold,234627,240756,524618
243376,hold,267304,271623,461073
243436,long,361404,263928,374668
243496,hold,282785,289932,427282
243556,hold,231263,241326,527411
243616,hold,264221,264429,471350
243676,hold,269890,290478,439632
243736,hold,247853,244531,507617
243796,hold,217959,232404,549636
243856,hold,212919,234333,552747
243916,hold,226760,233456,539784
243976,hold,227280,235927,536793
244036,hold,254158,257502,488341
244096,hold,246430,277765,475805
244156,hold,239897,248461,511642
244216,hold,266643,250628,482728
244276,hold,306790,291371,401839
244336,hold,268372,258807,472822
244396,hold,299773,281201,419026
244456,hold,274626,256332,469042
244516,hold,316721,326212,357067
244576,hold,262245,255594,482162
244636,hold,249489,245161,505350
244696,hold,254974,252272,492754
244756,hold,284850,277643,437508
244816,hold,234572,239747,525681
244876,hold,270153,251033,478814
244936,hold,217942,229965,552094
244996,hold,234667,232162,533172
245056,hold,216017,221252,562731
245116,hold,232791,228720,538489
245176,hold,226161,263439,510400
245236,hold,234427,259741,505832
245296,short,258931,391113,349955
245356,long,393839,285015,321147
245416,hold,294514,302940,402546
245476,hold,251868,270649,477483
245536,hold,247537,252769,499694
245596,hold,239688,251890,508422
245656,long,397716,300470,301813
245716,long,518885,289086,192029
245776,long,376803,290225,332971
245836,long,369113,283387,347500
245896,long,500505,276647,222847
245956,hold,321683,285315,393003
246016,hold,285543,285704,428753
246076,hold,316907,248462,434631
246136,hold,297578,274190,428232
246196,hold,282280,236399,481322
246256,hold,211764,226219,562017
246316,hold,235987,254757,509257
246376,hold,220798,238569,540633
246436,hold,201926,225720,572353
246496,hold,213181,223108,563711
246556,hold,196676,219078,584247
246616,hold,200019,223288,576692
246676,hold,236167,238812,525021
246736,hold,201254,234279,564467
246796,hold,199289,232800,567911
246856,hold,237314,273679,489007
246916,hold,208962,223114,567924
246976,hold,199929,227289,572782
247036,hold,211972,228549,559479
247096,hold,245693,242656,511650
247156,hold,287795,273961,438244
247216,hold,247100,233713,519187
247276,hold,221464,229477,549058
247336,hold,281037,264055,454909
247396,long,375185,336136,288679
247456,hold,327843,294761,377396
247516,long,364316,340568,295116
247576,long,672707,225093,102200
247636,hold,325971,258866,415163
247696,long,592069,313853,94078
247756,long,395685,281501,322814
247816,long,542119,409328,48553
247876,long,417932,267506,314562
247936,hold,349912,338966,311122
247996,hold,298273,282178,419548
248056,hold,302554,265241,432205
248116,hold,254547,250616,494838
248176,hold,307726,280261,412013
248236,hold,257232,251080,491688
248296,hold,358091,312937,328972
248356,hold,233647,247325,519029
248416,hold,257046,268161,474793
248476,short,346193,406386,247420
248536,long,591821,277572,130607
248596,long,633532,255395,111074
248656,long,433791,305029,261181
248716,short,354483,570126,75391
248776,hold,356377,262348,381276
248836,hold,353652,261762,384586
248896,long,457599,387904,154497
248956,long,452478,315684,231838
249016,short,366219,388787,244994
249076,long,459206,307684,233110
249136,hold,359896,287536,352567
249196,long,410507,295231,294262
249256,hold,268982,252006,479012
249316,hold,319775,298613,381612
249376,hold,278633,261331,460035
249436,hold,236872,268725,494403
249496,hold,242991,258692,498317
249556,hold,322103,320387,357509
249616,hold,235799,262230,501971
249676,hold,274848,247732,477419
249736,hold,276001,256152,467848
249796,hold,280047,258404,461549
249856,hold,260112,236695,503193
249916,hold,280512,270045,449442
249976,long,404895,339032,256073
250036,long,453193,277538,269268
250096,long,437053,324299,238648
250156,long,493970,340684,165346
250216,long,430474,381592,187934
250276,long,396343,306782,296875
250336,long,365941,333044,301015
250396,long,391143,375742,233114
250456,short,314944,623539,61517
250516,long,511393,257834,230773
250576,hold,340284,286330,373385
250636,hold,356483,331201,312317
250696,hold,353655,316552,329793
250756,hold,295161,294193,410646
250816,hold,261790,261056,477154
250876,hold,273115,299313,427572
250936,hold,274399,255604,469997
250996,hold,296289,313357,390354
251056,long,451449,307381,241170
251116,hold,307468,289711,402821
251176,hold,309910,275754,414336
251236,hold,279170,255677,465153
251296,hold,274781,246655,478564
251356,hold,335996,296517,367487
251416,long,420147,305704,274149
251476,hold,308751,274292,416958
251536,hold,325919,259743,414338
251596,hold,316162,310546,373293
251656,hold,307914,270458,421628
251716,hold,296732,238721,464546
251776,hold,298115,257675,444210
251836,hold,277612,267765,454623
251896,hold,281388,268398,450214
251956,hold,263300,260136,476563
252016,short,284290,380932,334779
252076,hold,351988,263128,384884
252136,short,346392,365131,288477
252196,hold,300281,297986,401733
252256,hold,267557,246853,485590
252316,hold,233742,234421,531836
252376,hold,246803,255293,497904
252436,hold,232175,246058,521767
252496,hold,245390,267951,486660
252556,hold,240052,272923,487025
252616,hold,291806,263993,444200
252676,hold,264478,246674,488848
252736,hold,249652,261338,489010
252796,hold,279028,345191,375781
252856,short,397732,446228,156040
252916,short,415512,422061,162427
252976,long,361021,290118,348862
253036,hold,306830,271934,421237
253096,hold,313507,275397,411095
253156,hold,280697,271491,447812
253216,hold,298034,258292,443674
253276,hold,293931,255978,450091
253336,hold,294317,263127,442557
253396,hold,281667,288189,430144
253456,hold,256397,282641,460962
253516,hold,286114,261630,452256
253576,hold,302861,284009,413130
253636,hold,321130,286765,392105
253696,hold,270803,246029,483168
253756,hold,248100,248810,503090
253816,hold,242856,264907,492238
253876,hold,242848,274988,482164
253936,hold,237062,249594,513343
253996,long,417129,296204,286667
254056,hold,231874,242121,526004
254116,hold,243766,242825,513410
254176,hold,242390,237713,519897
254236,hold,258766,254308,486927
254296,hold,355957,311710,332334
254356,hold,322085,287537,390378
254416,long,368960,291658,339383
254476,hold,312559,262843,424599
254536,hold,268296,288611,443093
254596,hold,288331,250264,461406
254656,hold,243341,236474,520184
254716,hold,310517,271665,417818
254776,hold,353846,240171,405983
254836,hold,241010,234459,524531
254896,hold,221105,234818,544077
254956,hold,323468,302496,374036
255016,hold,242986,254380,502634
255076,hold,223882,230717,545401
255136,hold,211389,246377,542234
255196,hold,212872,240581,546547
255256,hold,243302,260774,495924
255316,hold,230096,251912,517992
255376,hold,301192,251934,446874
255436,hold,267680,241571,490749
255496,hold,270870,287494,441635
255556,hold,224321,231178,544501
255616,hold,236493,243109,520398
255676,hold,326230,254942,418828
255736,hold,328534,282842,388624
255796,hold,341958,267342,390700
255856,hold,284927,280997,434076
255916,hold,286337,245846,467817
255976,hold,333827,239561,426612
256036,hold,306713,274467,418819
256096,hold,247149,256882,495969
256156,hold,227470,236677,535853
256216,hold,239606,227091,533303
256276,hold,248404,274934,476662
256336,hold,229316,229990,540694
256396,hold,226776,240610,532614
256456,hold,221167,237052,541782
256516,hold,194241,221881,583878
256576,hold,216517,263853,519630
256636,hold,194865,222674,582460
256696,hold,177879,219429,602692
256756,hold,182414,216034,601552
256816,hold,190287,219300,590412
256876,hold,195726,216633,587641
256936,hold,183755,212497,603748
256996,hold,187360,211333,601307
257056,hold,192307,239080,568613
257116,hold,179579,212862,607560
257176,hold,203069,226525,570406
257236,hold,184160,212680,603160
257296,hold,241013,260453,498534
257356,hold,204796,217689,577515
257416,hold,214199,237132,548669
257476,hold,198030,212280,589690
257536,hold,199898,242954,557148
257596,hold,184240,211255,604505
257656,hold,194630,217183,588187
257716,hold,184520,218906,596575
257776,hold,180776,214292,604932
257836,hold,207204,224919,567877
257896,hold,214685,219393,565922
257956,hold,188037,214549,597414
258016,hold,184869,217302,597829
258076,hold,172379,207082,620539
258136,hold,174238,212139,613623
258196,hold,176674,212310,611015
258256,hold,191113,220450,588437
258316,hold,229916,239701,530383
258376,hold,220584,279604,499812
258436,hold,246981,234948,518071
258496,hold,236915,237692,525392
258556,hold,244856,267949,487195
258616,hold,221324,236026,542650
258676,hold,281227,261830,456943
258736,hold,279582,264879,455539
258796,hold,258520,240174,501306
258856,hold,210783,217939,571278
258916,hold,228768,261786,509446
258976,hold,210288,223570,566142
259036,hold,206347,219807,573846
259096,hold,218272,247302,534426
259156,hold,304057,274143,421800
259216,hold,237713,254621,507665
259276,hold,315144,283980,400876
259336,hold,240074,250111,509815
259396,hold,235583,250657,513760
259456,hold,199018,227427,573555
259516,hold,208454,222605,568941
259576,hold,209417,220549,570035
259636,hold,287824,248411,463766
259696,hold,217535,241195,541270
259756,hold,211829,227733,560437
259816,hold,223969,240927,535103
259876,hold,203011,239727,557262
259936,hold,233520,234799,531681
259996,hold,236712,233377,529911
260056,long,380511,335498,283991
260116,hold,359002,256379,384619
260176,hold,292655,315983,391362
260236,hold,279230,259548,461223
260296,hold,286056,249245,464699
260356,hold,244649,235346,520006
260416,hold,261920,248074,490005
260476,hold,234485,240544,524971
260536,hold,316579,257844,425577
260596,hold,238493,262169,499339
