sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
173236,hold,239305,214553,546142
173296,hold,214073,206999,578928
173356,hold,185405,190709,623886
173416,hold,272238,234480,493281
173476,hold,279586,286971,433443
173536,hold,277331,263388,459281
173596,hold,292042,271392,436566
173656,long,495117,347922,156961
173716,short,361788,499321,138891
173776,long,374280,355880,269839
173836,hold,258235,249762,492003
173896,hold,334607,293852,371541
173956,long,362608,331512,305880
174016,long,356349,258005,385646
174076,hold,316886,258292,424822
174136,hold,324631,255096,420273
174196,hold,306671,250200,443129
174256,hold,239366,238594,522040
174316,hold,275358,282190,442451
174376,hold,286327,268854,444819
174436,hold,242622,274973,482405
174496,hold,190443,220440,589116
174556,hold,203944,240235,555820
174616,hold,249403,234334,516263
174676,hold,275995,297512,426492
174736,hold,251218,251604,497178
174796,hold,231931,227112,540957
174856,hold,248878,232831,518292
174916,hold,204465,209706,585829
174976,hold,204232,232819,562949
175036,hold,298710,338213,363078
175096,short,316288,358254,325458
175156,hold,297429,315713,386859
175216,long,405602,322715,271683
175276,hold,315766,307761,376473
175336,hold,231217,221846,546937
175396,hold,303866,270643,425490
175456,hold,266587,270770,462643
175516,hold,212070,197830,590100
175576,hold,291828,273527,434646
175636,hold,248116,244535,507349
175696,hold,144813,194075,661113
175756,hold,194607,241010,564383
175816,hold,210229,220057,569714
175876,hold,199137,209392,591471
175936,hold,253636,214931,531434
175996,hold,198863,214816,586321
176056,hold,179228,217082,603690
176116,hold,232111,214005,553884
176176,hold,212782,222576,564642
176236,hold,208088,215095,576817
176296,hold,195716,217847,586437
176356,hold,279140,235563,485298
176416,hold,241444,226524,532032
176476,hold,199983,198057,601960
176536,hold,148575,199595,651830
176596,hold,176156,208855,614989
176656,hold,170996,198929,630076
176716,hold,259335,259921,480745
176776,hold,243518,203111,553371
176836,hold,236088,211133,552779
176896,hold,159946,197141,642913
176956,hold,165761,183772,650467
177016,hold,249114,222136,528750
177076,hold,158808,195792,645400
177136,long,348651,252316,399033
177196,hold,305987,247190,446824
177256,hold,325379,274707,399914
177316,hold,307583,249268,443149
177376,hold,305082,243039,451879
177436,hold,234406,224432,541162
177496,hold,269919,237105,492976
177556,hold,285538,223058,491405
177616,hold,249964,262952,487083
177676,hold,286385,266539,447076
177736,hold,238455,250399,511147
177796,hold,295157,249022,455820
177856,hold,294277,228229,477494
177916,hold,206614,216407,576978
177976,hold,233893,235185,530922
178036,hold,212949,222650,564402
178096,hold,215069,239873,545058
178156,hold,214802,209375,575823
178216,hold,219459,217055,563487
178276,hold,200223,200447,599331
178336,hold,186968,226798,586234
178396,hold,134677,180641,684682
178456,long,341776,331004,327220
178516,long,374275,329916,295809
178576,long,389876,279127,330997
178636,hold,308305,274572,417123
178696,long,495472,302026,202502
178756,hold,311362,254711,433927
178816,hold,313562,239003,447435
178876,hold,164429,236968,598603
178936,hold,214200,213277,572524
178996,hold,228320,252543,519137
179056,hold,195372,213901,590727
179116,hold,201898,235674,562428
179176,hold,191177,204363,604461
179236,hold,260243,229419,510338
179296,hold,301912,257996,440092
179356,hold,225292,256068,518639
179416,long,414114,399045,186842
179476,long,387236,333069,279695
179536,hold,291426,259987,448586
179596,hold,254945,262961,482094
179656,hold,242524,227329,530147
179716,hold,260367,244858,494774
179776,hold,302056,257625,440319
179836,hold,253917,237491,508593
179896,hold,254698,230853,514449
179956,hold,221306,233272,545421
180016,hold,274010,280299,445691
180076,hold,312994,242573,444433
180136,hold,321601,286631,391769
180196,hold,233546,234284,532170
180256,hold,201546,199464,598990
180316,hold,182457,208697,608846
180376,hold,188221,211033,600746
180436,hold,198142,232964,568893
180496,hold,207234,263348,529418
180556,hold,176488,209048,614464
180616,hold,197416,214208,588376
180676,hold,239853,243291,516856
180736,hold,260184,252205,487611
180796,hold,276045,260006,463950
180856,long,341815,321498,336687
180916,long,372168,263656,364176
180976,long,359055,344248,296697
181036,hold,318920,267994,413086
181096,hold,287158,255897,456945
181156,hold,244541,224822,530637
181216,hold,232687,238542,528771
181276,hold,197506,269176,533318
181336,long,346455,309673,343872
181396,hold,333473,290935,375592
181456,hold,289398,282518,428084
181516,hold,326583,294246,379171
181576,hold,330025,333360,336614
181636,hold,252799,271036,476165
181696,hold,244280,231896,523824
181756,hold,269936,283525,446539
181816,hold,234454,222427,543119
181876,hold,223200,225257,551542
181936,hold,171102,207536,621361
181996,hold,193515,208097,598388
182056,hold,245092,231108,523800
182116,hold,204278,200574,595147
182176,hold,208120,210021,581859
182236,hold,207114,229406,563480
182296,hold,304379,319427,376195
182356,hold,301761,293657,404582
182416,hold,290486,325844,383670
182476,hold,307257,242607,450136
182536,long,463776,376116,160108
182596,long,375122,331428,293449
182656,long,408274,286620,305106
182716,hold,208310,231460,560230
182776,hold,287278,271766,440956
182836,hold,253478,259098,487424
182896,hold,247701,256304,495995
182956,short,444438,463188,92374
183016,long,382850,280268,336882
183076,hold,289417,332989,377594
183136,hold,283801,269160,447040
183196,hold,269570,285835,444595
183256,hold,232253,223557,544190
183316,hold,190154,209311,600535
183376,hold,294173,283039,422788
183436,hold,190367,223279,586353
183496,hold,217515,219648,562837
183556,hold,240352,237724,521924
183616,hold,222658,237711,539631
183676,hold,243105,240718,516178
183736,short,301046,344027,354927
183796,hold,317151,291841,391008
183856,long,532767,321138,146095
183916,hold,288477,262423,449100
183976,hold,336661,300250,363089
184036,hold,264166,287098,448736
184096,short,335838,379446,284717
184156,long,497512,340096,162391
184216,long,609625,297829,92546
184276,hold,281990,279598,438412
184336,hold,268915,296715,434370
184396,long,380070,333609,286321
184456,hold,279586,294980,425434
184516,hold,289043,271935,439022
184576,hold,284232,250215,465553
184636,hold,236501,248479,515020
184696,hold,196672,221841,581487
184756,hold,234381,251169,514450
184816,short,355109,356085,288806
184876,short,450499,457922,91579
184936,long,365680,320852,313468
184996,hold,235135,247617,517248
185056,long,386749,305005,308246
185116,hold,260971,236450,502579
185176,long,346395,343921,309684
185236,long,469142,352415,178443
185296,long,372430,330912,296658
185356,long,343030,284673,372298
185416,hold,285235,256557,458208
185476,hold,257571,327336,415093
185536,hold,178588,222658,598753
185596,hold,229058,249077,521865
185656,hold,269153,227869,502978
185716,hold,275848,228907,495246
185776,hold,222688,235804,541508
185836,hold,263982,228088,507931
185896,hold,252941,208725,538334
185956,hold,183396,198690,617914
186016,hold,208902,230402,560696
186076,hold,198509,204816,596674
186136,hold,254432,250930,494638
186196,hold,230599,276140,493261
186256,hold,265756,260633,473611
186316,hold,328470,283734,387797
186376,hold,207359,229117,563523
186436,hold,271144,262986,465870
186496,hold,260449,230624,508927
186556,hold,215104,210877,574019
186616,hold,217260,226309,556431
186676,hold,250188,238690,511123
186736,hold,274919,232441,492641
186796,hold,191944,240633,567423
186856,hold,274805,251610,473585
186916,hold,188692,212383,598925
186976,hold,260027,209368,530605
187036,hold,277841,242114,480046
187096,hold,227273,243270,529457
187156,long,570299,371355,58345
187216,long,416553,397684,185763
187276,long,437479,294195,268326
187336,long,363300,298298,338402
187396,hold,327079,296888,376032
187456,hold,265668,248590,485742
187516,hold,228245,256831,514923
187576,hold,281585,253027,465388
187636,hold,281254,272913,445833
187696,long,374527,277536,347937
187756,long,380309,318073,301619
187816,hold,191266,250173,558561
187876,hold,205476,264922,529602
187936,hold,278734,312490,408776
187996,hold,268464,270938,460598
188056,long,419788,397468,182744
188116,hold,284618,270285,445097
188176,long,415372,372172,212456
188236,long,354974,279023,366003
188296,hold,309880,299369,390751
188356,hold,272203,258231,469567
188416,hold,318069,235113,446818
188476,hold,289858,264940,445202
188536,long,379365,312714,307921
188596,hold,313633,275546,410821
188656,hold,328394,259110,412496
188716,short,300746,400790,298464
188776,long,363249,357568,279184
188836,hold,319744,259200,421056
188896,hold,265438,231140,503422
188956,hold,246180,243760,510060
189016,hold,208073,235147,556781
189076,long,488263,388276,123461
189136,long,478110,365862,156028
189196,hold,230992,254082,514927
189256,hold,307786,282463,409751
189316,hold,255252,260520,484228
189376,long,371510,323758,304732
189436,hold,316545,271029,412426
189496,long,452054,375099,172847
189556,long,602996,354709,42295
189616,long,439806,312090,248103
189676,hold,249632,251466,498903
189736,long,572383,346563,81054
189796,long,562054,317759,120187
189856,long,433680,279577,286743
189916,hold,289473,302295,408232
189976,hold,320341,263392,416267
190036,hold,208003,223873,568124
190096,hold,280037,329576,390386
190156,long,457208,289253,253539
190216,short,355290,358729,285982
190276,long,379120,294424,326456
190336,long,347482,288686,363832
190396,hold,206528,247972,545500
190456,hold,257083,261606,481312
190516,hold,225226,240391,534383
190576,hold,305818,227508,466674
190636,hold,250035,227196,522769
190696,hold,234459,270767,494774
190756,hold,199321,233203,567476
190816,hold,233632,279635,486733
190876,long,403662,317111,279227
190936,short,377982,553285,68733
190996,long,347117,347110,305772
191056,long,419852,381608,198540
191116,long,364982,274041,360977
191176,hold,314454,307440,378106
191236,hold,252352,254073,493575
191296,hold,288057,270835,441108
191356,hold,330279,295852,373869
191416,hold,310747,297855,391399
191476,hold,327662,247588,424750
191536,hold,244641,249465,505894
191596,long,358914,289572,351513
191656,hold,321657,264220,414123
191716,hold,238176,248658,513166
191776,hold,248168,249072,502760
191836,hold,211478,210095,578427
191896,hold,208047,212184,579769
191956,hold,225239,255124,519638
192016,hold,285569,298983,415447
192076,long,391541,290332,318127
192136,hold,240913,221826,537261
192196,hold,299987,252951,447063
192256,hold,244900,236074,519027
192316,hold,321644,257894,420462
192376,short,401145,480276,118579
192436,long,402257,299373,298370
192496,hold,283324,263692,452985
192556,hold,321762,336100,342138
192616,hold,320968,296857,382175
192676,hold,297614,244523,457863
192736,hold,246586,233335,520079
192796,hold,259230,258621,482149
192856,hold,171201,198223,630575
192916,hold,233280,230711,536008
192976,hold,286026,241225,472749
193036,hold,209442,228494,562064
193096,short,301232,340169,358599
193156,hold,240822,252284,506895
193216,hold,295141,259004,445854
193276,hold,234269,237172,528559
193336,hold,330496,272308,397196
193396,hold,241155,278080,480765
193456,hold,327192,266806,406001
193516,hold,265066,265189,469746
193576,long,366307,267698,365995
193636,hold,333032,263070,403898
193696,hold,235270,260215,504515
193756,hold,292483,244640,462877
193816,long,510691,386914,102394
193876,long,454539,312551,232910
193936,hold,310404,288367,401229
193996,hold,276839,280693,442468
194056,hold,304041,289693,406266
194116,long,447868,319521,232611
194176,long,366483,336460,297056
194236,hold,332738,294313,372949
194296,long,391931,286550,321519
194356,hold,285373,295822,418805
194416,long,355070,283298,361632
194476,hold,278061,308469,413470
194536,hold,250412,230330,519258
194596,long,357904,259093,383002
194656,hold,224294,254034,521672
194716,hold,260630,251745,487624
194776,hold,279865,249333,470802
194836,hold,268304,234186,497510
194896,short,324971,374565,300464
194956,hold,253727,269024,477249
195016,hold,258401,244797,496802
195076,hold,210307,240853,548840
195136,hold,258575,275739,465685
195196,hold,208437,221013,570550
195256,long,390832,324319,284849
195316,hold,319256,315053,365691
195376,hold,273855,295179,430966
195436,hold,326335,273636,400029
195496,hold,276893,265807,457300
195556,hold,298212,272199,429589
195616,hold,205014,216537,578449
195676,hold,338705,319094,342201
195736,hold,261977,270872,467151
195796,hold,245005,253900,501094
195856,hold,320700,290678,388622
195916,hold,322306,296740,380954
195976,hold,294911,314687,390402
196036,hold,241824,241850,516327
196096,hold,216919,222562,560519
196156,hold,173434,202002,624564
196216,hold,229557,210188,560255
196276,hold,197152,199351,603497
196336,hold,168759,212520,618722
196396,hold,248679,280180,471141
196456,hold,270682,255791,473527
196516,hold,260146,236805,503049
196576,hold,241782,243612,514606
196636,hold,242974,224179,532847
196696,hold,305272,239954,454774
196756,hold,231323,246356,522321
196816,hold,212258,223741,564001
196876,hold,190955,207483,601562
196936,short,313733,396869,289398
196996,hold,255444,214953,529604
197056,hold,216589,229409,554002
197116,hold,272778,230609,496613
197176,hold,303984,282861,413155
197236,hold,231153,243353,525494
197296,hold,212299,212220,575481
197356,hold,214293,224290,561417
197416,hold,220845,210932,568223
197476,hold,174587,225516,599897
197536,hold,200209,201023,598768
197596,hold,172893,185103,642004
197656,hold,182643,200052,617305
197716,hold,255454,210457,534089
197776,hold,217255,281263,501483
197836,hold,209851,232975,557173
197896,hold,272083,237122,490795
197956,hold,188107,195701,616192
198016,hold,216939,218506,564555
198076,hold,170185,188410,641405
198136,hold,245371,267821,486808
198196,hold,314595,314427,370978
198256,hold,284969,324280,390751
198316,hold,334842,296890,368268
198376,long,508461,410022,81516
198436,long,377857,361767,260376
198496,long,498630,338525,162846
198556,hold,255045,250191,494764
198616,long,359633,330031,310336
198676,short,350504,422392,227104
198736,short,338499,451119,210382
198796,long,534342,369900,95758
198856,short,306558,446904,246538
198916,long,361192,360143,278665
198976,long,460299,424670,115032
199036,long,469702,412919,117379
199096,short,386023,389289,224689
199156,long,401190,323748,275062
199216,hold,295148,271927,432924
199276,long,354504,266595,378901
199336,hold,301932,279387,418681
199396,hold,279919,271365,448716
199456,hold,278376,321418,400207
199516,hold,271782,315039,413179
199576,long,347755,317475,334770
199636,hold,262975,267970,469055
199696,hold,304570,303672,391758
199756,short,292564,408795,298641
199816,hold,274191,321396,404413
199876,long,459868,293887,246245
199936,hold,244014,272364,483622
199996,hold,260333,244708,494959
200056,hold,251313,306568,442119
200116,hold,190714,217938,591347
200176,long,397238,340647,262115
200236,long,428277,352957,218767
200296,hold,326969,304542,368488
200356,hold,317057,295609,387334
200416,hold,283668,281916,434416
200476,hold,244339,231438,524223
200536,hold,245234,323130,431636
200596,hold,317804,312213,369983
200656,hold,321951,321009,357040
200716,hold,204639,223797,571564
200776,hold,193548,226265,580187
200836,hold,277379,290170,432451
200896,hold,210810,225750,563439
200956,hold,243766,260105,496129
201016,long,374331,344713,280956
201076,long,378628,261674,359698
201136,hold,283008,280384,436608
201196,short,361221,444982,193797
201256,hold,278962,281336,439701
201316,long,440584,310007,249410
201376,short,307632,348813,343556
201436,short,361271,413886,224844
201496,short,293368,359684,346948
201556,hold,312772,254046,433182
201616,long,363974,300834,335193
201676,long,350069,329707,320223
201736,long,372102,302984,324914
201796,hold,229653,231275,539072
201856,hold,252905,241847,505248
201916,long,378204,329432,292364
201976,hold,293232,275100,431668
202036,short,297145,448866,253988
202096,long,449790,342613,207597
202156,hold,261534,287245,451221
202216,hold,332428,326905,340667
202276,hold,283170,258118,458712
202336,hold,338215,243941,417844
202396,hold,247087,273582,479331
202456,short,323531,363411,313058
202516,short,425048,521095,53857
202576,long,424316,370694,204989
202636,short,440671,502039,57291
202696,long,695797,286194,18009
202756,long,521281,347468,131251
202816,short,359644,373733,266623
202876,hold,314836,301728,383436
202936,hold,275805,275305,448890
202996,long,385863,336933,277204
203056,long,495665,379453,124882
203116,short,389473,424342,186185
203176,short,381924,393611,224465
203236,long,360069,315002,324929
203296,short,374494,391223,234283
203356,long,375219,311196,313585
203416,long,389051,353417,257532
203476,long,417490,301600,280909
203536,hold,273404,267707,458889
203596,long,405679,395433,198888
203656,hold,219662,245788,534550
203716,hold,284008,303669,412323
203776,hold,326351,314743,358906
203836,hold,260720,295111,444170
203896,long,522314,402779,74907
203956,long,347573,343179,309248
204016,long,384149,304440,311411
204076,hold,309943,277970,412087
204136,long,340937,297551,361512
204196,long,354263,278904,366833
204256,long,402181,302886,294934
204316,long,357322,283229,359449
204376,hold,298920,278675,422405
204436,hold,240080,217030,542890
204496,hold,254531,282771,462697
204556,hold,337833,333843,328324
204616,hold,313853,277951,408196
204676,hold,248107,247785,504108
204736,hold,274221,304684,421095
204796,hold,292507,260969,446524
204856,hold,259646,334042,406312
204916,hold,276706,267834,455460
204976,hold,235312,251781,512907
205036,hold,233691,223132,543177
205096,hold,222389,302218,475393
205156,hold,211400,222684,565916
205216,short,308394,690874,732
205276,long,509039,371217,119744
205336,short,427733,448289,123978
205396,short,409597,432189,158215
205456,short,424759,526859,48382
205516,long,423033,313539,263428
205576,long,340269,311176,348555
205636,long,399450,308038,292512
205696,long,404771,299691,295538
205756,long,438891,304107,257001
205816,long,422302,318914,258784
205876,long,422706,324398,252896
205936,long,502898,350829,146273
205996,hold,318362,300098,381539
206056,long,383519,290764,325717
206116,hold,263629,260411,475960
206176,hold,171968,207226,620806
206236,hold,236381,289386,474233
206296,hold,211159,259316,529526
206356,hold,311755,256492,431752
206416,hold,291345,319606,389050
206476,hold,200971,227911,571119
206536,hold,227327,234911,537762
206596,hold,294563,310793,394644
206656,short,287920,381698,330382
206716,hold,292589,320139,387272
206776,hold,326097,263921,409982
206836,hold,259877,281446,458677
206896,hold,244453,273088,482458
206956,hold,285201,291291,423508
207016,hold,218931,234342,546727
207076,hold,248912,231971,519117
207136,hold,253420,234521,512059
207196,hold,273955,229811,496233
207256,hold,276256,232560,491184
207316,long,534321,337011,128668
207376,long,368182,306481,325337
207436,long,427564,407992,164443
207496,hold,339001,268608,392390
207556,hold,233241,224897,541863
207616,hold,165401,212771,621828
207676,hold,126442,186637,686921
207736,hold,232756,244300,522944
207796,hold,281807,266900,451293
207856,hold,302715,288800,408486
207916,long,383963,363644,252394
207976,hold,327197,259490,413313
208036,hold,301678,283928,414394
208096,hold,307811,286058,406131
208156,hold,217326,242937,539736
208216,hold,222849,246885,530266
208276,hold,326623,264191,409187
208336,long,362399,321033,316568
208396,hold,256178,299991,443831
208456,hold,237881,209776,552342
208516,hold,212294,211993,575713
208576,hold,206985,246054,546962
208636,hold,225762,216785,557453
208696,short,425946,530201,43853
208756,hold,278964,315097,405940
208816,hold,299527,266409,434064
208876,hold,331055,301392,367553
208936,hold,256253,284234,459513
208996,hold,264186,241147,494667
209056,hold,186536,255060,558404
209116,hold,193167,221003,585830
209176,hold,198754,233354,567891
209236,short,257377,366699,375923
209296,hold,219343,252850,527807
209356,hold,241945,224621,533435
209416,hold,246390,267077,486533
209476,hold,189128,221608,589263
209536,hold,222597,232186,545217
209596,hold,282196,257201,460603
209656,hold,327947,263627,408426
209716,hold,277944,269537,452519
209776,short,300715,347473,351811
209836,long,422888,298033,279078
209896,long,366080,284078,349841
209956,hold,312346,267576,420078
210016,hold,255492,236356,508152
210076,hold,230616,235682,533702
210136,long,351640,286602,361758
210196,hold,248220,253883,497897
210256,hold,284039,251282,464679
210316,short,319772,646285,33943
210376,long,503112,303210,193677
210436,long,402386,350185,247429
210496,hold,214518,239307,546175
210556,long,342877,311141,345983
210616,hold,303012,274803,422185
210676,hold,290471,254546,454983
210736,hold,205012,235852,559136
210796,hold,208778,242849,548373
210856,hold,263605,239834,496562
210916,hold,195453,245326,559221
210976,hold,223020,222197,554783
211036,short,327641,525566,146793
211096,long,447471,369179,183350
211156,long,547814,339328,112857
211216,long,350575,301055,348370
211276,hold,317615,312736,369649
211336,hold,239583,274303,486114
211396,hold,307913,320910,371176
211456,hold,307162,270790,422049
211516,hold,322378,305673,371948
211576,long,402828,357317,239855
211636,hold,258426,247216,494358
211696,hold,253671,277160,469169
211756,hold,289846,324728,385426
211816,short,283199,349769,367033
211876,hold,318195,260548,421257
211936,hold,205432,211101,583466
211996,hold,195313,224480,580207
212056,long,356153,325596,318251
212116,hold,205767,228915,565319
212176,hold,198596,237948,563456
212236,hold,238319,271403,490277
212296,hold,313446,282931,403624
212356,hold,210346,219203,570451
212416,hold,243146,231393,525461
212476,hold,232452,242475,525074
212536,short,417723,460443,121834
212596,short,380482,395328,224190
212656,long,348125,295699,356176
212716,hold,315500,288648,395852
212776,hold,250336,239323,510341
212836,hold,275939,312147,411914
212896,long,364387,281430,354183
212956,hold,282211,236922,480866
213016,hold,261035,264697,474268
213076,hold,298030,307782,394188
213136,long,356551,300865,342584
213196,hold,285832,273991,440177
213256,hold,306817,267680,425503
213316,hold,232625,253245,514130
213376,hold,206584,248853,544563
213436,long,419056,296655,284289
213496,hold,245659,213898,540443
213556,hold,305617,246747,447636
213616,hold,238905,217358,543736
213676,hold,225774,254307,519919
213736,hold,269160,253183,477657
213796,hold,239879,239395,520726
213856,hold,201287,238673,560040
213916,hold,252480,254200,493320
213976,long,470832,415120,114047
214036,long,433918,349321,216761
214096,long,468296,356596,175108
214156,long,406255,334011,259735
214216,long,467521,333269,199210
214276,short,348882,433956,217162
214336,long,420837,293791,285373
214396,hold,273738,225902,500360
214456,hold,213457,251651,534892
214516,hold,235993,243583,520424
214576,long,432064,328168,239768
214636,long,517085,370757,112159
214696,hold,286057,279241,434701
214756,hold,251539,257560,490901
214816,hold,264490,257531,477979
214876,hold,177970,204216,617814
214936,hold,265922,272699,461379
214996,long,351683,322441,325876
215056,long,398211,339026,262764
215116,hold,286813,270897,442290
215176,long,357310,322230,320461
215236,hold,187104,219766,593130
215296,short,371869,465473,162658
215356,hold,294901,328284,376816
215416,long,437501,344880,217620
215476,long,359776,306421,333803
215536,hold,310269,307124,382608
215596,long,430352,381647,188001
215656,hold,273818,318555,407627
215716,hold,297398,276627,425975
215776,hold,319260,277506,403234
215836,hold,278529,232998,488473
215896,hold,257747,241324,500928
215956,long,410508,340712,248780
216016,long,427303,383037,189660
216076,long,397875,317797,284328
216136,long,471874,311827,216300
216196,long,430128,310149,259724
216256,hold,287824,251740,460436
216316,hold,213219,267057,519724
216376,hold,245501,219160,535339
216436,hold,187471,258791,553739
216496,hold,190141,236499,573359
216556,hold,251201,229360,519439
216616,hold,299078,297806,403115
216676,hold,247672,226135,526193
216736,hold,219233,230278,550489
216796,hold,191665,216797,591538
216856,hold,291800,255434,452766
216916,hold,225071,231134,543796
216976,hold,292145,255025,452830
217036,hold,267189,238386,494425
217096,hold,230250,215395,554355
217156,hold,246474,228819,524707
217216,hold,175918,208825,615258
217276,hold,187891,254365,557744
217336,hold,165535,202919,631546
217396,hold,281688,245615,472697
217456,hold,234943,286863,478195
217516,hold,259495,211680,528825
217576,hold,321002,295982,383016
217636,hold,216329,217310,566361
217696,hold,222931,211487,565582
217756,hold,231006,209515,559479
217816,hold,188916,234951,576134
217876,hold,291767,227845,480387
217936,hold,226219,221715,552066
217996,hold,254597,275201,470202
218056,hold,337373,260101,402526
218116,hold,279238,230614,490148
218176,hold,211251,205705,583044
218236,hold,265309,242326,492365
218296,hold,303134,304496,392370
218356,hold,195488,222340,582172
218416,short,326351,427153,246497
218476,hold,207950,239916,552134
218536,hold,204218,224457,571326
218596,hold,314785,265458,419757
218656,hold,282791,258022,459187
218716,hold,229724,210058,560218
218776,hold,300712,300817,398471
218836,hold,248712,240226,511061
218896,hold,270145,310279,419576
218956,hold,271331,232176,496493
219016,hold,263777,258075,478148
219076,hold,301462,290327,408211
219136,long,347838,251617,400544
219196,hold,244599,226901,528501
219256,hold,209994,264260,525746
219316,hold,182286,219519,598195
219376,hold,211512,235519,552969
219436,short,387830,424419,187751
219496,long,348979,285855,365166
219556,hold,320206,309180,370614
219616,hold,317529,297250,385221
219676,hold,265477,232036,502487
219736,long,430581,353676,215743
219796,long,390113,279991,329897
219856,hold,243688,255380,500932
219916,hold,259502,300422,440077
219976,hold,231243,256050,512707
220036,hold,218311,263003,518686
220096,hold,256124,276349,467527
220156,hold,237867,249196,512937
220216,hold,331941,293125,374934
220276,hold,236772,242659,520569
220336,hold,298434,286581,414985
220396,hold,248444,290746,460809
220456,hold,182077,227325,590598
220516,long,396028,347599,256374
220576,hold,261368,273650,464982
220636,hold,213345,208031,578624
220696,hold,176118,202435,621446
220756,hold,192475,200658,606867
220816,hold,216218,269910,513873
220876,hold,232650,204812,562538
220936,hold,224281,221738,553982
220996,hold,174617,200315,625068
221056,hold,268053,246882,485064
221116,hold,243243,226786,529971
221176,long,370831,334512,294657
221236,hold,283184,294606,422210
221296,hold,307647,276535,415818
221356,hold,292884,298683,408433
221416,hold,268279,285462,446259
221476,hold,237557,217317,545126
221536,hold,241134,248626,510240
221596,hold,278568,318500,402932
221656,hold,276133,242336,481531
221716,hold,244170,255455,500374
221776,hold,302689,270329,426982
221836,hold,252504,261880,485617
221896,hold,198768,225178,576055
221956,hold,292457,260500,447043
222016,hold,201389,211506,587106
222076,hold,242962,214196,542842
222136,hold,226638,245592,527770
222196,hold,187731,202691,609578
222256,hold,234652,229796,535552
222316,hold,201405,216039,582555
222376,hold,222249,219257,558494
222436,hold,249073,244258,506668
222496,hold,313395,281942,404663
222556,hold,232718,260794,506488
222616,long,443438,348923,207638
222676,hold,268368,261870,469761
222736,hold,225619,264528,509854
222796,hold,214878,236165,548956
222856,hold,233983,241843,524174
222916,hold,242216,243649,514135
222976,hold,241632,308359,450009
223036,hold,293646,250550,455804
223096,hold,250178,232878,516944
223156,hold,214836,229004,556160
223216,hold,205487,206610,587903
223276,hold,233616,247208,519176
223336,hold,293797,239256,466947
223396,hold,254637,244660,500703
223456,hold,207099,200339,592562
223516,hold,144977,194702,660320
223576,hold,216395,248473,535132
223636,hold,305282,250464,444253
223696,hold,244588,221587,533825
223756,hold,201083,196180,602736
223816,hold,160768,197448,641783
223876,hold,201269,226099,572631
223936,hold,252033,261238,486729
223996,hold,249045,301621,449334
224056,long,471903,442596,85501
224116,hold,320906,338286,340808
224176,short,310531,349700,339769
224236,long,462417,338081,199502
224296,short,286220,595371,118409
224356,short,321513,541163,137324
224416,short,418823,526886,54291
224476,long,563071,397168,39762
224536,long,421843,360870,217287
224596,hold,277388,261883,460729
224656,short,286430,389663,323907
224716,hold,193317,202946,603736
224776,hold,271701,304743,423556
224836,hold,260887,236847,502266
224896,hold,237823,220054,542124
224956,hold,221978,216545,561477
225016,hold,255086,256615,488299
225076,hold,214569,225340,560091
225136,hold,246615,233336,520049
225196,hold,250143,241901,507955
225256,hold,261103,240188,498709
225316,hold,213730,218276,567993
225376,hold,228656,284666,486678
225436,long,366120,280712,353167
225496,hold,307758,306499,385742
225556,long,426406,391225,182369
225616,hold,316160,289690,394150
225676,hold,304555,332653,362792
225736,hold,237435,257374,505192
225796,hold,298091,238958,462952
225856,hold,272599,253488,473913
225916,hold,261211,265319,473470
225976,hold,211184,213569,575247
226036,hold,231370,234983,533647
226096,hold,192022,277536,530441
226156,hold,251797,230631,517572
226216,hold,238944,223940,537117
226276,hold,237656,229618,532726
226336,hold,142509,196542,660950
226396,hold,200228,216273,583499
226456,hold,211889,215644,572466
226516,hold,249355,263559,487087
226576,hold,162228,196094,641678
226636,hold,211609,207392,580999
226696,hold,203232,198760,598007
226756,hold,211466,208860,579674
226816,hold,208492,220764,570744
226876,hold,253338,231726,514936
226936,hold,228056,232400,539544
226996,hold,266643,284286,449071
227056,hold,196619,209349,594032
227116,hold,196419,201408,602173
227176,hold,234914,237806,527280
227236,hold,208161,213207,578632
227296,hold,267129,226081,506790
227356,hold,160393,189180,650427
227416,hold,168669,195838,635493
227476,hold,161988,188938,649073
227536,hold,231914,230866,537220
227596,hold,163713,205725,630562
227656,hold,195963,204619,599418
227716,hold,164446,187985,647569
227776,hold,185275,193318,621407
227836,hold,144453,176724,678823
227896,hold,251274,214528,534198
227956,hold,257119,215110,527771
228016,hold,160046,184242,655712
228076,hold,189315,223179,587506
228136,hold,263149,279597,457253
228196,hold,168564,192442,638994
228256,hold,238953,222496,538551
228316,hold,197752,217743,584505
228376,hold,230090,227464,542446
228436,hold,241287,276536,482176
228496,hold,205080,237134,557786
228556,hold,223163,226269,550567
228616,hold,255819,214979,529203
228676,hold,158459,177725,663816
228736,hold,235425,200693,563882
228796,hold,202450,216123,581427
228856,hold,289026,288664,422310
228916,hold,328144,295998,375858
228976,hold,315450,274720,409830
229036,long,343213,303736,353051
229096,hold,284949,223984,491068
229156,hold,218076,226616,555309
229216,hold,181504,200614,617882
229276,hold,286279,232171,481550
229336,hold,227896,207391,564713
229396,hold,211878,232852,555270
229456,hold,184116,189607,626277
229516,hold,226611,213480,559908
229576,short,429583,449761,120657
229636,hold,299489,280473,420039
229696,hold,236025,248974,515001
229756,hold,220252,232950,546798
229816,long,379805,337053,283141
229876,short,345868,372157,281975
229936,hold,263182,260167,476651
