sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
214096,hold,279533,417159,303308
214156,hold,435677,376530,187793
214216,hold,437960,412509,149531
214276,hold,353286,315234,331480
214336,hold,415480,282161,302359
214396,hold,328618,275820,395562
214456,hold,224519,252673,522808
214516,hold,223437,272088,504474
214576,hold,451532,351499,196968
214636,hold,545596,403121,51284
214696,hold,338294,311440,350266
214756,hold,271086,254355,474559
214816,hold,279228,248917,471854
214876,hold,177186,173144,649669
214936,hold,270568,288697,440735
214996,hold,278945,325223,395832
215056,hold,350567,310114,339319
215116,hold,268200,286895,444905
215176,hold,333524,360017,306459
215236,hold,242547,286844,470609
215296,hold,354737,418032,227230
215356,hold,303216,339090,357694
215416,hold,456688,367161,176151
215476,hold,402048,308536,289415
215536,hold,333338,338915,327747
215596,hold,388785,233063,378152
215656,hold,289908,345944,364148
215716,hold,292760,303587,403653
215776,hold,270011,322135,407855
215836,hold,400697,275092,324211
215896,hold,211523,284179,504298
215956,hold,302869,321943,375188
216016,hold,396995,465066,137939
216076,hold,438769,313600,247631
216136,hold,490946,341816,167238
216196,hold,251702,360575,387723
216256,hold,241547,264018,494435
216316,hold,222375,258404,519221
216376,hold,228900,221674,549426
216436,hold,201946,240265,557790
216496,hold,198783,228522,572694
216556,hold,221183,231596,547221
216616,hold,383095,282826,334079
216676,hold,223895,289821,486285
216736,hold,263280,342583,394137
216796,hold,256445,305115,438440
216856,hold,307154,337786,355060
216916,hold,211987,232731,555282
216976,hold,276946,266167,456886
217036,hold,257663,243099,499238
217096,hold,226894,206414,566692
217156,hold,305324,282166,412509
217216,hold,188270,189732,621998
217276,hold,208856,242497,548647
217336,hold,240735,277926,481340
217396,hold,299948,234381,465670
217456,hold,283871,300134,415995
217516,hold,224886,214347,560767
217576,hold,261470,326203,412327
217636,hold,198074,208469,593457
217696,hold,271741,281327,446933
217756,hold,282475,268807,448718
217816,hold,229887,256965,513148
217876,hold,279966,217832,502202
217936,hold,231024,206089,562888
217996,hold,253945,284091,461965
218056,hold,301355,293761,404884
218116,hold,253527,228008,518465
218176,hold,256431,282896,460673
218236,hold,266458,249117,484425
218296,hold,295222,322271,382507
218356,hold,192663,212911,594426
218416,hold,273788,334757,391455
218476,hold,217089,234703,548208
218536,hold,205738,217366,576896
218596,hold,279300,294148,426552
218656,hold,268187,269859,461953
218716,hold,215191,198491,586318
218776,hold,335660,270542,393798
218836,hold,256657,237654,505689
218896,hold,326219,315524,358257
218956,hold,252812,238337,508851
219016,hold,262157,285909,451934
219076,hold,288574,315165,396261
219136,hold,333122,241890,424988
219196,hold,236552,227564,535884
219256,hold,230765,257467,511769
219316,hold,242088,291112,466799
219376,hold,269358,295107,435535
219436,hold,476763,337863,185374
219496,hold,327100,333367,339533
219556,hold,294600,323165,382236
219616,hold,299209,315791,384999
219676,hold,267267,306763,425970
219736,hold,450174,413927,135899
219796,hold,369111,315876,315013
219856,hold,248998,247601,503400
219916,hold,297665,308563,393772
219976,hold,283009,291684,425307
220036,hold,243986,266613,489401
220096,hold,315233,336931,347836
220156,hold,233872,248439,517689
220216,hold,334299,304824,360877
220276,hold,319614,299047,381339
220336,hold,250691,403895,345414
220396,hold,289204,291220,419576
220456,hold,189470,217945,592585
220516,hold,278599,381744,339657
220576,hold,274227,312903,412870
220636,hold,209496,196442,594062
220696,hold,175254,185669,639077
220756,hold,183561,181474,634965
220816,hold,246164,268438,485397
220876,hold,251548,276208,472244
220936,hold,211890,211811,576299
220996,hold,176151,179553,644296
221056,hold,293172,231790,475037
221116,hold,253267,205523,541211
221176,hold,414600,337626,247774
221236,hold,294754,326370,378877
221296,hold,323972,278117,397911
221356,hold,274783,258532,466685
221416,hold,285302,314282,400416
221476,hold,294462,285458,420080
221536,hold,235924,252484,511592
221596,hold,298418,316397,385184
221656,hold,259602,247902,492496
221716,hold,243576,256129,500295
221776,hold,353083,256153,390765
221836,hold,243226,264321,492453
221896,hold,202313,209505,588182
221956,hold,332182,244335,423483
222016,hold,205285,259831,534884
222076,hold,237669,204980,557351
222136,hold,247694,287703,464603
222196,hold,180632,186367,633001
222256,hold,218653,225412,555935
222316,hold,203207,202466,594327
222376,hold,249515,301955,448530
222436,hold,274868,255391,469741
222496,hold,283740,268658,447602
222556,hold,215823,298626,485551
222616,hold,510711,357201,132088
222676,hold,299509,318693,381798
222736,hold,253819,240366,505815
222796,hold,205316,227501,567183
222856,hold,215985,277555,506461
222916,hold,238295,296897,464807
222976,hold,278246,305860,415894
223036,hold,266751,263042,470206
223096,hold,233469,221776,544755
223156,hold,205216,275600,519184
223216,hold,200074,187790,612135
223276,hold,311341,286398,402261
223336,hold,289888,249904,460208
223396,hold,232952,247509,519539
223456,hold,272742,284764,442494
223516,hold,157413,173217,669370
223576,hold,230445,247122,522433
223636,hold,314128,238386,447487
223696,hold,233781,210246,555973
223756,hold,238842,271312,489846
223816,hold,166100,172184,661716
223876,hold,196381,261604,542016
223936,hold,225329,373663,401008
223996,hold,265977,330547,403476
224056,long,621676,237425,140899
224116,hold,287645,379651,332703
224176,hold,319354,390814,289831
224236,hold,297257,306125,396619
224296,hold,481232,311640,207129
224356,hold,397952,544166,57882
224416,hold,555716,327948,116337
224476,hold,552076,435752,12172
224536,hold,413404,318137,268459
224596,hold,329422,293341,377237
224656,hold,357054,339447,303499
224716,hold,310379,283706,405916
224776,hold,283684,320193,396123
224836,hold,254209,303110,442681
224896,hold,262702,294526,442772
224956,hold,277706,295399,426895
225016,hold,227894,375573,396533
225076,hold,217332,218516,564151
225136,hold,244182,235922,519896
225196,hold,268715,286203,445082
225256,hold,241286,241190,517524
225316,hold,215928,205942,578130
225376,hold,250436,277992,471572
225436,hold,324602,325270,350128
225496,hold,320368,330382,349250
225556,hold,240424,523555,236022
225616,hold,313277,319713,367010
225676,hold,258749,333343,407907
225736,hold,228145,250130,521725
225796,hold,281596,250341,468063
225856,hold,298521,254453,447026
225916,hold,278971,235266,485763
225976,hold,203203,202555,594242
226036,hold,214469,233196,552335
226096,hold,264182,305684,430134
226156,hold,288551,278319,433130
226216,hold,231819,213693,554488
226276,hold,290036,307937,402027
226336,hold,157299,177593,665107
226396,hold,191379,201712,606909
226456,hold,217671,190394,591935
226516,hold,244509,263387,492104
226576,hold,167459,177975,654566
226636,hold,205755,186612,607633
226696,hold,191454,186082,622465
226756,hold,286973,286315,426712
226816,hold,203989,210614,585397
226876,hold,294794,302557,402649
226936,hold,211518,223541,564941
226996,hold,281397,306792,411810
227056,hold,237266,281985,480749
227116,hold,173318,244908,581773
227176,hold,332982,299552,367467
227236,hold,198189,203972,597839
227296,hold,287585,275502,436913
227356,hold,167866,161113,671021
227416,hold,167858,176013,656129
227476,hold,159944,162296,677760
227536,hold,219606,286618,493776
227596,hold,174918,185499,639584
227656,hold,182362,185152,632487
227716,hold,165293,169148,665559
227776,hold,174704,171174,654121
227836,hold,139931,150003,710066
227896,hold,225352,214254,560394
227956,hold,247268,197071,555661
228016,hold,171297,245633,583070
228076,hold,191065,273146,535789
228136,hold,228152,331581,440267
228196,hold,258916,280785,460299
228256,hold,262834,306429,430737
228316,hold,202284,208297,589418
228376,hold,222666,226225,551109
228436,hold,260748,301923,437330
228496,hold,194052,324481,481467
228556,hold,220683,215413,563903
228616,hold,235719,208711,555570
228676,hold,205403,264392,530205
228736,hold,207976,194719,597305
228796,hold,198304,282534,519162
228856,hold,270457,356363,373180
228916,hold,298938,320462,380600
228976,hold,324895,264851,410255
229036,hold,318483,341109,340407
229096,hold,255462,231921,512617
229156,hold,235065,268816,496119
229216,hold,240566,270477,488958
229276,hold,230170,306978,462852
229336,hold,215883,207436,576680
229396,hold,197080,219498,583422
229456,hold,171385,168593,660022
229516,hold,248673,292131,459196
229576,short,173058,620144,206798
229636,hold,334260,306230,359510
229696,hold,234465,240459,525076
229756,hold,221729,232246,546025
229816,hold,420979,386549,192472
229876,hold,387290,408507,204203
229936,hold,286211,254130,459659
229996,hold,358782,409292,231926
230056,hold,315299,291015,393686
230116,hold,223743,210505,565752
230176,hold,255375,243376,501249
230236,hold,323955,404711,271335
230296,hold,354409,491826,153765
230356,hold,252244,269991,477765
230416,hold,286595,261101,452304
230476,hold,314599,274052,411348
230536,hold,316727,288280,394993
230596,hold,239643,233118,527239
230656,hold,182268,209947,607785
230716,hold,278021,281033,440946
230776,hold,248956,307646,443398
230836,hold,233889,261950,504161
230896,hold,281777,239938,478285
230956,hold,318761,254547,426692
231016,hold,288185,292488,419328
231076,hold,318617,240117,441266
231136,hold,265797,276050,458152
231196,hold,280590,311683,407727
231256,hold,420847,298754,280399
231316,hold,465414,371156,163431
231376,hold,334233,325053,340714
231436,hold,386254,257126,356620
231496,hold,257113,299747,443140
231556,hold,286999,303514,409487
231616,hold,376854,366695,256452
231676,hold,351474,516846,131680
231736,hold,339692,305402,354906
231796,hold,213747,304912,481342
231856,hold,208675,305573,485752
231916,hold,266440,333604,399956
231976,hold,241617,217765,540618
232036,hold,219060,217713,563227
232096,hold,245548,208977,545475
232156,hold,193312,267624,539065
232216,hold,184506,185623,629871
232276,hold,222019,224087,553895
232336,hold,252662,220117,527220
232396,hold,260439,227238,512323
232456,hold,195884,274522,529593
232516,hold,196959,202913,600128
232576,hold,279580,296669,423751
232636,hold,290081,323799,386120
232696,hold,373463,356494,270043
232756,hold,390118,373166,236717
232816,hold,369321,334073,296606
232876,hold,265248,256468,478284
232936,hold,470915,320830,208255
232996,hold,336201,301453,362345
233056,hold,315837,289916,394247
233116,hold,354622,287964,357414
233176,hold,291539,289282,419179
233236,hold,255093,249269,495639
233296,hold,268888,283214,447898
233356,hold,251293,273852,474856
233416,hold,279441,285347,435212
233476,hold,219461,259935,520604
233536,hold,271646,275369,452985
233596,hold,251172,248913,499914
233656,hold,227187,231984,540830
233716,hold,208844,232282,558874
233776,hold,296019,297273,406708
233836,hold,217612,215527,566861
233896,hold,228738,280591,490670
233956,hold,315106,340198,344696
234016,hold,221907,295465,482629
234076,hold,251255,265658,483088
234136,hold,401251,344547,254203
234196,hold,301036,231388,467576
234256,hold,464545,332535,202919
234316,hold,288998,311899,399103
234376,hold,282152,268723,449125
234436,hold,417643,316471,265886
234496,hold,489387,286872,223741
234556,hold,453506,347562,198932
234616,hold,419590,407318,173092
234676,hold,384412,367492,248096
234736,long,699853,234757,65390
234796,hold,411357,479863,108780
234856,hold,390784,484962,124253
234916,hold,467317,362636,170047
234976,hold,383151,404843,212006
235036,hold,233374,277884,488742
235096,hold,340147,325135,334718
235156,hold,338304,325693,336002
235216,hold,242625,438683,318693
235276,hold,269769,349823,380408
235336,hold,368320,362708,268972
235396,hold,289747,282867,427386
235456,hold,329505,326341,344155
235516,hold,237033,278048,484919
235576,hold,434410,475015,90575
235636,hold,330975,383155,285870
235696,hold,367853,394188,237959
235756,hold,385499,326368,288133
235816,hold,380812,394296,224892
235876,hold,327573,329386,343041
235936,hold,401903,339374,258723
235996,hold,275323,305640,419038
236056,hold,366034,281929,352037
236116,hold,228674,197614,573712
236176,hold,198674,206658,594668
236236,hold,327046,301436,371518
236296,hold,245075,248335,506589
236356,hold,214415,267487,518098
236416,hold,243280,206155,550565
236476,hold,170676,176837,652487
236536,hold,180767,182947,636286
236596,hold,209132,283011,507857
236656,hold,217833,215749,566418
236716,hold,203852,214514,581634
236776,hold,220620,219273,560107
236836,hold,174044,176195,649761
236896,hold,195615,201524,602861
236956,hold,201802,202096,596102
237016,hold,234000,244236,521764
237076,hold,189649,182859,627492
237136,hold,297156,245891,456953
237196,hold,319185,249443,431372
237256,hold,298664,296520,404817
237316,hold,288512,269607,441881
237376,hold,301437,321246,377317
237436,hold,319805,271517,408678
237496,hold,400897,279960,319143
237556,hold,184770,186825,628405
237616,hold,202832,194514,602654
237676,hold,188454,202580,608966
237736,hold,236427,223722,539851
237796,hold,185670,250888,563442
237856,hold,163721,158566,677713
237916,hold,141295,144687,714018
237976,hold,183801,284699,531500
238036,hold,282311,290033,427656
238096,hold,216598,213075,570327
238156,hold,235927,265160,498913
238216,hold,299303,286812,413884
238276,hold,181463,184907,633630
238336,hold,209475,206199,584326
238396,hold,224341,310752,464908
238456,hold,251331,236197,512471
238516,hold,227423,221468,551108
238576,hold,240203,254478,505319
238636,hold,201317,198163,600519
238696,hold,184659,205284,610057
238756,hold,192792,187063,620145
238816,hold,303467,296481,400053
238876,hold,267494,340388,392118
238936,hold,441933,293651,264416
238996,hold,254762,246757,498481
239056,hold,253555,290851,455595
239116,hold,405301,374835,219864
239176,hold,302240,308170,389590
239236,hold,296455,239227,464318
239296,hold,239021,237381,523598
239356,hold,312211,289432,398356
239416,hold,262572,293470,443958
239476,hold,238465,214368,547167
239536,hold,328423,286093,385484
239596,hold,213048,221576,565376
239656,hold,228809,205523,565668
239716,hold,229309,243542,527150
239776,hold,215949,219459,564592
239836,hold,271700,232382,495918
239896,hold,370162,415102,214736
239956,hold,335180,314954,349866
240016,hold,304727,291321,403952
240076,hold,268838,292517,438645
240136,hold,261286,260141,478573
240196,hold,304438,355906,339656
240256,hold,384533,405855,209612
240316,hold,192222,226408,581370
240376,hold,257564,289396,453039
240436,hold,295633,313391,390976
240496,hold,540303,292569,167128
240556,hold,360154,336250,303596
240616,hold,255182,285883,458935
240676,hold,262442,348360,389198
240736,hold,270930,302388,426682
240796,hold,230450,281073,488477
240856,hold,263992,272957,463051
240916,hold,265790,248448,485762
240976,hold,283987,285792,430222
241036,hold,286082,283308,430609
241096,hold,246645,303242,450113
241156,hold,269057,328121,402822
241216,hold,323065,333910,343025
241276,hold,351320,260863,387817
241336,hold,402399,393973,203628
241396,hold,498885,329924,171191
241456,hold,404949,408056,186995
241516,hold,325902,386854,287244
241576,hold,315372,359185,325443
241636,hold,353207,375448,271344
241696,hold,251327,305520,443153
241756,hold,359976,303134,336891
241816,hold,294316,304371,401314
241876,hold,285529,245225,469247
241936,hold,193764,188713,617523
241996,hold,319569,300171,380260
242056,hold,333638,365647,300715
242116,hold,346695,285071,368235
242176,hold,295600,282830,421570
242236,hold,172427,173704,653869
242296,hold,205616,218296,576087
242356,hold,309075,275964,414961
242416,hold,277764,296370,425866
242476,hold,280844,235732,483423
242536,hold,293411,322750,383839
242596,hold,345555,289781,364664
242656,hold,273171,298236,428593
242716,hold,388849,284481,326670
242776,hold,464468,369085,166447
242836,hold,439891,378393,181716
242896,hold,307633,409905,282462
242956,hold,320615,339171,340214
243016,hold,429371,512769,57860
243076,hold,545677,442923,11400
243136,hold,369643,343236,287121
243196,hold,253477,290422,456101
243256,hold,290669,272003,437328
243316,hold,225269,217821,556911
243376,hold,259507,318429,422064
243436,hold,330285,320381,349334
243496,hold,242559,275722,481718
243556,hold,304112,278054,417835
243616,hold,206246,203651,590102
243676,hold,231971,257855,510174
243736,hold,233202,270675,496123
243796,hold,188073,173705,638222
243856,hold,218504,188520,592976
243916,hold,213203,206015,580782
243976,hold,270627,280402,448972
244036,hold,210782,285837,503381
244096,hold,255504,239129,505367
244156,hold,227785,271289,500926
244216,hold,305626,237863,456511
244276,hold,356495,273723,369782
244336,hold,275605,268745,455650
244396,hold,343042,278872,378086
244456,hold,344489,285530,369982
244516,hold,282252,352544,365204
244576,hold,285068,224251,490682
244636,hold,231312,205797,562891
244696,hold,305351,285449,409199
244756,hold,406496,290578,302927
244816,hold,215652,210067,574280
244876,hold,250294,246790,502916
244936,hold,221898,270401,507701
244996,hold,251377,287382,461241
245056,hold,168950,172359,658691
245116,hold,225447,272561,501992
245176,hold,241959,270497,487543
245236,hold,300117,285818,414065
245296,hold,328227,369989,301784
245356,hold,285642,338187,376171
245416,hold,275266,290642,434092
245476,hold,218308,247553,534139
245536,hold,188824,197551,613625
245596,hold,199289,219883,580828
245656,hold,294003,357935,348061
245716,hold,385237,300389,314373
245776,hold,352479,391687,255835
245836,hold,339570,315557,344873
245896,hold,459241,425151,115608
245956,hold,323097,318534,358369
246016,hold,410095,284605,305300
246076,hold,257874,246224,495902
246136,hold,258359,323584,418057
246196,hold,296354,259245,444400
246256,hold,190446,188617,620937
246316,hold,207571,205508,586921
246376,hold,217787,269102,513111
246436,hold,238717,268646,492636
246496,hold,187611,250366,562023
246556,hold,156897,157465,685638
246616,hold,161248,160356,678395
246676,hold,174890,195431,629679
246736,hold,227631,262589,509780
246796,hold,206052,272199,521748
246856,hold,193868,214169,591963
246916,hold,166078,168184,665738
246976,hold,230284,266463,503252
247036,hold,186193,181951,631856
247096,hold,238423,267678,493899
247156,hold,210645,239923,549432
247216,hold,226862,214145,558994
247276,hold,199066,194602,606332
247336,hold,304759,260140,435101
247396,hold,395372,279450,325178
247456,hold,340721,352180,307100
247516,hold,310160,362568,327271
247576,hold,464942,494863,40195
247636,hold,342371,280042,377587
247696,hold,499649,452232,48119
247756,hold,423299,309478,267223
247816,hold,367610,515538,116852
247876,hold,385492,331974,282534
247936,hold,336963,358363,304674
247996,hold,327581,235681,436739
248056,hold,245180,251552,503268
248116,hold,199827,318321,481852
248176,hold,259057,313840,427103
248236,hold,253529,270438,476034
248296,hold,268193,346087,385720
248356,hold,312531,280083,407386
248416,hold,219002,228515,552483
248476,hold,466412,345604,187984
248536,long,644055,218323,137622
248596,hold,365973,407201,226826
248656,hold,417755,323051,259195
248716,hold,195355,440598,364047
248776,hold,244453,313825,441722
248836,hold,303806,355117,341077
248896,hold,394780,401840,203380
248956,hold,536033,280844,183123
249016,hold,462288,377984,159728
249076,hold,395073,378189,226737
249136,hold,362013,321098,316889
249196,hold,358285,356628,285087
249256,hold,221169,242580,536252
249316,hold,266323,306950,426727
249376,hold,251344,225308,523348
249436,hold,301754,317384,380861
249496,hold,306880,300205,392914
249556,hold,308724,371450,319826
249616,hold,249349,301383,449268
249676,hold,220250,300324,479426
249736,hold,188401,282620,528979
249796,hold,225533,240782,533685
249856,hold,229933,227636,542431
249916,hold,247872,287877,464251
249976,hold,296158,401493,302349
250036,hold,436860,380998,182142
250096,hold,470077,276983,252941
250156,hold,563257,390142,46601
250216,hold,521652,337268,141080
250276,hold,369397,392241,238361
250336,hold,378491,368577,252932
250396,hold,472148,328906,198946
250456,hold,301923,587396,110681
250516,hold,349946,450874,199180
250576,hold,325300,334312,340388
250636,hold,338841,361390,299769
250696,hold,287790,340093,372117
250756,hold,317391,312322,370287
250816,hold,229366,249520,521114
250876,hold,353770,307452,338778
250936,hold,220151,233133,546716
250996,hold,269433,322225,408343
251056,hold,384006,338840,277154
251116,hold,377972,291136,330892
251176,hold,264721,291588,443690
251236,hold,230036,222265,547699
251296,hold,249435,237641,512924
251356,hold,354289,279251,366460
251416,hold,469000,323159,207841
251476,hold,277267,304259,418474
251536,hold,346576,276544,376879
251596,hold,237031,301457,461513
251656,hold,256380,277442,466178
251716,hold,286629,266595,446776
251776,hold,277891,235126,486983
251836,hold,277794,272502,449704
251896,hold,247079,257668,495253
251956,hold,205743,220461,573796
252016,hold,286409,359348,354243
252076,hold,326683,327601,345716
252136,hold,420833,406827,172340
252196,hold,265653,325598,408749
252256,hold,211918,295297,492785
252316,hold,190896,192457,616647
252376,hold,209414,220795,569790
252436,hold,268084,275812,456104
252496,hold,266847,273366,459787
252556,hold,257567,319145,423288
252616,hold,285762,269431,444807
252676,hold,194451,217271,588278
252736,hold,237438,231021,531541
252796,hold,252257,364855,382888
252856,hold,405403,497976,96620
252916,hold,418904,420510,160586
252976,hold,403062,282514,314424
253036,hold,349408,254676,395916
253096,hold,288502,285728,425770
253156,hold,260519,270680,468801
253216,hold,316101,269536,414364
253276,hold,289176,240814,470010
253336,hold,270420,308523,421057
253396,hold,316241,250562,433197
253456,hold,342790,290938,366273
253516,hold,250020,280230,469750
253576,hold,369037,303701,327262
253636,hold,342023,277845,380131
253696,hold,252454,239232,508314
253756,hold,211274,219622,569104
253816,hold,235087,225791,539122
253876,hold,215557,228807,555635
253936,hold,333084,291146,375770
253996,hold,381076,343784,275140
254056,hold,209351,213197,577451
254116,hold,202501,210080,587419
254176,hold,227651,219150,553198
254236,hold,284871,274583,440547
254296,hold,350599,340855,308546
254356,hold,316377,284393,399230
254416,hold,319079,334290,346631
254476,hold,356433,274327,369240
254536,hold,301607,263490,434903
254596,hold,295154,234151,470695
254656,hold,210132,195014,594854
254716,hold,265286,309706,425008
254776,hold,338960,324293,336746
254836,hold,225571,227989,546440
254896,hold,217040,200226,582733
254956,hold,426674,297133,276193
255016,hold,326708,284752,388540
255076,hold,197233,183039,619728
255136,hold,215370,259040,525590
255196,hold,238826,273536,487638
255256,hold,229002,285718,485280
255316,hold,315485,296509,388007
255376,hold,301378,250754,447869
255436,hold,246224,233725,520051
255496,hold,234268,294866,470866
255556,hold,205743,194604,599653
255616,hold,208324,212199,579476
255676,hold,295673,300587,403741
255736,hold,335835,378672,285492
255796,hold,336742,300850,362407
255856,hold,251331,301536,447132
255916,hold,246486,246843,506672
255976,hold,262621,306479,430900
256036,hold,273352,289912,436736
256096,hold,343556,293354,363089
256156,hold,200053,190587,609360
256216,hold,243843,223426,532731
256276,hold,231854,236094,532052
256336,hold,195558,269162,535280
256396,hold,191678,190878,617444
256456,hold,257246,270602,472152
256516,hold,161686,150331,687983
256576,hold,155039,174452,670509
256636,hold,239886,274076,486038
256696,hold,208546,269015,522439
256756,hold,130815,135240,733945
256816,hold,141828,152403,705769
256876,hold,184306,253954,561739
256936,hold,157450,157477,685073
256996,hold,170253,167047,662700
257056,hold,186669,252817,560513
257116,hold,126071,130542,743387
257176,hold,252591,263337,484072
257236,hold,222191,259252,518557
257296,hold,235124,272142,492734
257356,hold,204819,195629,599552
257416,hold,170135,172746,657119
257476,hold,217277,255665,527058
257536,hold,182514,252272,565213
257596,hold,170454,164192,665354
257656,hold,169938,171571,658491
257716,hold,134735,140603,724661
257776,hold,155111,236873,608016
257836,hold,218036,267445,514518
257896,hold,198933,251085,549982
257956,hold,140991,144792,714217
258016,hold,181033,172659,646307
258076,hold,152650,149869,697481
258136,hold,205635,256128,538237
258196,hold,155898,154796,689306
258256,hold,221580,269380,509040
258316,hold,258279,282499,459222
258376,hold,247497,291014,461489
258436,hold,183440,195644,620916
258496,hold,193537,215790,590673
258556,hold,218953,229930,551117
258616,hold,221254,203188,575558
258676,hold,244279,292242,463480
258736,hold,220080,347504,432415
258796,hold,189501,271377,539122
258856,hold,173762,184054,642183
258916,hold,168502,188562,642935
258976,hold,218625,189375,592000
259036,hold,175310,177311,647379
259096,hold,311139,280551,408310
259156,hold,271331,265455,463215
259216,hold,287273,295434,417293
259276,hold,295093,268704,436203
259336,hold,207253,211701,581046
259396,hold,184990,198136,616874
259456,hold,155284,154412,690303
259516,hold,205348,253430,541222
259576,hold,176334,245524,578141
259636,hold,331406,246528,422066
259696,hold,184530,197613,617857
259756,hold,205110,195546,599344
259816,hold,176263,250192,573544
259876,hold,247144,266090,486766
259936,hold,227937,193709,578354
259996,hold,211432,204348,584220
260056,hold,453856,327473,218670
260116,hold,288607,269055,442339
260176,hold,375265,290048,334687
260236,hold,264871,264919,470210
260296,hold,301816,253375,444810
260356,hold,243262,230055,526684
260416,hold,274675,280208,445117
260476,hold,196984,272936,530080
260536,hold,341835,262726,395439
260596,hold,224790,222154,553056
