sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
260056,long,390712,334777,274511
260116,hold,323919,318311,357770
260176,hold,305087,231314,463599
260236,hold,232670,270805,496525
260296,hold,300527,279913,419560
260356,hold,283199,230406,486395
260416,hold,243710,241389,514900
260476,hold,187396,205416,607188
260536,hold,332518,289042,378440
260596,hold,245839,241093,513069
